timestamp;AGC;SNR;latitude;longitude;height;num_satellites;class
1725970936551.0;-0.09484107107571903;0.43780285163977445;-0.814764497066687;0.3557341358295243;0.03214242108409891;0.7623479600442274;legitimate
1725970937559.0;-0.24681211327074645;0.580550541010575;-0.819187236608218;0.35621504269937765;0.03715338745808307;0.7623479600442274;legitimate
1725970937560.0;1.3945636996630608;0.027100813153444103;-0.819187236608218;0.35621504269937765;0.03715338745808307;0.7623479600442274;legitimate
1725970937560.0;-0.24681211327074645;0.40816456020261643;-0.819187236608218;0.35621504269937765;0.03715338745808307;0.7623479600442274;legitimate
1725970937561.0;-0.24681211327074645;0.48982107742743947;-0.819187236608218;0.35621504269937765;0.03715338745808307;0.7623479600442274;legitimate
1725970938538.0;1.7449299306378314;0.027100813153444103;-0.8213463867969731;0.3541561350732333;0.04314643568562884;0.7623479600442274;legitimate
1725970938538.0;-0.33486211666173776;0.580550541010575;-0.8213463867969731;0.3541561350732333;0.04314643568562884;0.7623479600442274;legitimate
1725970938539.0;-0.33486211666173776;0.44627093490753333;-0.8213463867969731;0.3541561350732333;0.04314643568562884;0.7623479600442274;legitimate
1725970939547.0;1.7712325071748372;0.027100813153444103;-0.8223907784792835;0.355935651061753;0.036873264090878204;0.7623479600442274;legitimate
1725970939547.0;-0.4240453645738883;0.580550541010575;-0.8223907784792835;0.355935651061753;0.036873264090878204;0.7623479600442274;legitimate
1725970939548.0;-0.4240453645738883;0.43780285163977445;-0.8223907784792835;0.355935651061753;0.036873264090878204;0.7623479600442274;legitimate
1725970940551.0;-0.4626253567380012;0.5704694895013381;-0.821301203893166;0.3706916240453145;0.039535697896293805;0.7623479600442274;legitimate
1725970940552.0;1.8375046323726758;0.0906114376616395;-0.821301203893166;0.3706916240453145;0.039535697896293805;0.7623479600442274;legitimate
1725970940552.0;-0.4626253567380012;0.5986964337272026;-0.821301203893166;0.3706916240453145;0.039535697896293805;0.7623479600442274;legitimate
1725970940552.0;-0.4626253567380012;0.43780285163977445;-0.821301203893166;0.3706916240453145;0.039535697896293805;0.7623479600442274;legitimate
1725970941535.0;1.485013387926367;0.027100813153444103;-0.8197568374659646;0.35468962858754094;0.03930915321886617;0.7623479600442274;legitimate
1725970941535.0;-0.5031114892259825;0.5896234873688893;-0.8197568374659646;0.35468962858754094;0.03930915321886617;0.7623479600442274;legitimate
1725970941535.0;-0.5031114892259825;0.7574729949976912;-0.8197568374659646;0.35468962858754094;0.03930915321886617;0.7623479600442274;legitimate
1725970941536.0;-0.5031114892259825;0.32155916314598665;-0.8197568374659646;0.35468962858754094;0.03930915321886617;0.7623479600442274;legitimate
1725970942546.0;1.485013387926367;0.027100813153444103;-0.8233218425569624;0.35860392148360354;0.03880462055679725;0.7623479600442274;legitimate
1725970942546.0;-0.4826187707979309;0.5896234873688893;-0.8233218425569624;0.35860392148360354;0.03880462055679725;0.7623479600442274;legitimate
1725970942547.0;-0.4826187707979309;0.4293347683720146;-0.8233218425569624;0.35860392148360354;0.03880462055679725;0.7623479600442274;legitimate
1725970943544.0;-0.40541558782213866;0.7098400266165446;-0.8166206995949706;0.34466685502325356;0.03792251343234895;0.7623479600442274;legitimate
1725970943545.0;1.149598568863065;0.027100813153444103;-0.8166206995949706;0.34466685502325356;0.03792251343234895;0.7623479600442274;legitimate
1725970943545.0;-0.40541558782213866;0.4293347683720146;-0.8166206995949706;0.34466685502325356;0.03792251343234895;0.7623479600442274;legitimate
1725970943545.0;-0.40541558782213866;0.4716751847108118;-0.8166206995949706;0.34466685502325356;0.03792251343234895;0.7623479600442274;legitimate
1725970943546.0;-0.40541558782213866;0.17529227033923306;-0.8166206995949706;0.34466685502325356;0.03792251343234895;0.7623479600442274;legitimate
1725970944540.0;1.497157247734748;0.027100813153444103;-0.8162759021972367;0.3658560613107281;0.030831490315745176;0.7623479600442274;legitimate
1725970944540.0;-0.33486211666173776;0.580550541010575;-0.8162759021972367;0.3658560613107281;0.030831490315745176;0.7623479600442274;legitimate
1725970944540.0;-0.33486211666173776;0.403930518568737;-0.8162759021972367;0.3658560613107281;0.030831490315745176;0.7623479600442274;legitimate
1725970945534.0;-0.5135533223202464;0.5896234873688893;-0.8165121865583894;0.3698313707713212;0.03399360364103972;0.7623479600442274;legitimate
1725970945535.0;1.6096184468767951;-0.03640981135475129;-0.8165121865583894;0.3698313707713212;0.03399360364103972;0.7623479600442274;legitimate
1725970945535.0;-0.5135533223202464;0.3954624353009772;-0.8165121865583894;0.3698313707713212;0.03399360364103972;0.7623479600442274;legitimate
1725970946544.0;1.3596786318207958;-0.03640981135475129;-0.8181239569909252;0.3582875987672784;0.03797958638450296;0.7623479600442274;legitimate
1725970946544.0;-0.4626253567380012;0.5896234873688893;-0.8181239569909252;0.3582875987672784;0.03797958638450296;0.7623479600442274;legitimate
1725970946544.0;-0.4626253567380012;0.403930518568737;-0.8181239569909252;0.3582875987672784;0.03797958638450296;0.7623479600442274;legitimate
1725970947483.0;-0.4626253567380012;0.8209836195058865;-0.8181239569909252;0.3582875987672784;0.03797958638450296;0.7623479600442274;legitimate
1725970947484.0;1.3596786318207958;-0.03640981135475129;-0.8181239569909252;0.3582875987672784;0.03797958638450296;0.7623479600442274;legitimate
1725970947484.0;-0.4626253567380012;0.49707943451409037;-0.8181239569909252;0.3582875987672784;0.03797958638450296;0.7623479600442274;legitimate
1725970947485.0;-0.4626253567380012;0.42086668510425573;-0.8181239569909252;0.3582875987672784;0.03797958638450296;0.7623479600442274;legitimate
1725970948490.0;-0.5031114892259825;0.6128099058401354;-0.8173280712663973;0.359449322041442;0.03931128860142975;0.7623479600442274;legitimate
1725970948491.0;1.6800632014408206;0.1541220621698349;-0.8173280712663973;0.359449322041442;0.03931128860142975;0.7623479600442274;legitimate
1725970948491.0;-0.5031114892259825;0.5986964337272026;-0.8173280712663973;0.359449322041442;0.03931128860142975;0.7623479600442274;legitimate
1725970948491.0;-0.5031114892259825;0.5034304969649095;-0.8173280712663973;0.359449322041442;0.03931128860142975;0.7623479600442274;legitimate
1725970948492.0;-0.5031114892259825;0.17529227033923306;-0.8173280712663973;0.359449322041442;0.03931128860142975;0.7623479600442274;legitimate
1725970949482.0;1.6605460524703106;0.34465393569442104;-0.8206271638713987;0.3775138379478422;0.04670903030443941;0.7623479600442274;legitimate
1725970949482.0;-0.3519392620222042;0.607769380085516;-0.8206271638713987;0.3775138379478422;0.04670903030443941;0.7623479600442274;legitimate
1725970949483.0;-0.3519392620222042;0.46320710144305205;-0.8206271638713987;0.3775138379478422;0.04670903030443941;0.7623479600442274;legitimate
1725970950476.0;1.2030748946629994;0.2176326866780303;-0.8157159304861167;0.36280683878625275;0.03733819511267698;0.7623479600442274;legitimate
1725970950476.0;-0.14021045068235474;0.7257176827435934;-0.8157159304861167;0.36280683878625275;0.03733819511267698;0.7623479600442274;legitimate
1725970950477.0;-0.14021045068235474;0.28114331118622565;-0.8157159304861167;0.36280683878625275;0.03733819511267698;0.7623479600442274;legitimate
1725970951475.0;1.717756181374903;-0.09992043586294669;-0.8189794693286744;0.3860405014085163;0.036405227058077846;0.7623479600442274;legitimate
1725970951475.0;-0.23177142415430646;0.6259152728021437;-0.8189794693286744;0.3860405014085163;0.036405227058077846;0.7623479600442274;legitimate
1725970951476.0;-0.23177142415430646;0.45473901817529316;-0.8189794693286744;0.3860405014085163;0.036405227058077846;0.7623479600442274;legitimate
1725970952481.0;1.6096184468767951;0.28114331118622565;-0.8210208476872295;0.36981370808156994;0.038855481486948104;0.7623479600442274;legitimate
1725970952481.0;-0.3871994381208375;0.6440611655187704;-0.8210208476872295;0.36981370808156994;0.038855481486948104;0.7623479600442274;legitimate
1725970952482.0;-0.3871994381208375;0.5457709133037068;-0.8210208476872295;0.36981370808156994;0.038855481486948104;0.7623479600442274;legitimate
1725970952483.0;-0.3871994381208375;0.2176326866780303;-0.8210208476872295;0.36981370808156994;0.038855481486948104;0.7623479600442274;legitimate
1725970953487.0;1.717756181374903;0.2176326866780303;-0.8226974296593078;0.36287909524445583;0.03830144677454153;0.7623479600442274;legitimate
1725970953487.0;-0.3181334403916405;0.662207058235398;-0.8226974296593078;0.36287909524445583;0.03830144677454153;0.7623479600442274;legitimate
1725970953488.0;-0.3181334403916405;0.48861135124633054;-0.8226974296593078;0.36287909524445583;0.03830144677454153;0.7623479600442274;legitimate
1725970954469.0;1.3082020434144572;-0.03640981135475129;-0.8176036129042834;0.3775913129277256;0.028924787812151163;0.7623479600442274;legitimate
1725970954469.0;-0.5031114892259825;0.6964050868167336;-0.8176036129042834;0.3775913129277256;0.028924787812151163;0.7623479600442274;legitimate
1725970954469.0;-0.5031114892259825;0.27320448312270124;-0.8176036129042834;0.3775913129277256;0.028924787812151163;0.7623479600442274;legitimate
1725970955482.0;-0.5031114892259825;0.7045474745741953;-0.8114083703142565;0.36656578029774917;0.03182133719681074;0.7623479600442274;legitimate
1725970955483.0;1.1678143585756364;-0.09992043586294669;-0.8114083703142565;0.36656578029774917;0.03182133719681074;0.7623479600442274;legitimate
1725970955483.0;-0.5031114892259825;0.5986964337272026;-0.8114083703142565;0.36656578029774917;0.03182133719681074;0.7623479600442274;legitimate
1725970955483.0;-0.5031114892259825;0.46320710144305205;-0.8114083703142565;0.36656578029774917;0.03182133719681074;0.7623479600442274;legitimate
1725970956480.0;1.4601730856094846;0.28114331118622565;-0.8087570227674606;0.38464876174421275;0.03166001875041625;0.7623479600442274;legitimate
1725970956480.0;-0.5348448557395471;0.6712800045937114;-0.8087570227674606;0.38464876174421275;0.03166001875041625;0.7623479600442274;legitimate
1725970956480.0;-0.5348448557395471;0.4716751847108118;-0.8087570227674606;0.38464876174421275;0.03166001875041625;0.7623479600442274;legitimate
1725970957472.0;1.4148037060028489;0.34465393569442104;-0.8162733097367075;0.34826602947738944;0.032443704151252035;0.7623479600442274;legitimate
1725970957472.0;-0.662998683587557;0.634988219160457;-0.8162733097367075;0.34826602947738944;0.032443704151252035;0.7623479600442274;legitimate
1725970957472.0;-0.662998683587557;0.46320710144305205;-0.8162733097367075;0.34826602947738944;0.032443704151252035;0.7623479600442274;legitimate
1725970958478.0;-0.2699032303499184;0.637779894963015;-0.8138019530991251;0.3554198202371966;0.03569006802496439;0.7623479600442274;legitimate
1725970958479.0;1.3380116301563978;0.40816456020261643;-0.8138019530991251;0.3554198202371966;0.03569006802496439;0.7623479600442274;legitimate
1725970958479.0;-0.2699032303499184;0.5986964337272026;-0.8138019530991251;0.3554198202371966;0.03569006802496439;0.7623479600442274;legitimate
1725970958480.0;-0.2699032303499184;0.44627093490753333;-0.8138019530991251;0.3554198202371966;0.03569006802496439;0.7623479600442274;legitimate
1725970959474.0;1.7359716110987444;0.34465393569442104;-0.8197764661016999;0.3551817753510669;0.041211779083020615;0.7623479600442274;legitimate
1725970959474.0;-0.21700252652880656;0.6168423264438303;-0.8197764661016999;0.3551817753510669;0.041211779083020615;0.7623479600442274;legitimate
1725970959475.0;-0.21700252652880656;0.44627093490753333;-0.8197764661016999;0.3551817753510669;0.041211779083020615;0.7623479600442274;legitimate
1725970960479.0;1.5883265534687647;0.40816456020261643;-0.8194583340257986;0.3698273565233263;0.03318448777512851;0.7623479600442274;legitimate
1725970960479.0;-0.3181334403916405;0.6259152728021437;-0.8194583340257986;0.3698273565233263;0.03318448777512851;0.7623479600442274;legitimate
1725970960480.0;-0.3181334403916405;0.43780285163977445;-0.8194583340257986;0.3698273565233263;0.03318448777512851;0.7623479600442274;legitimate
1725970961480.0;-2.346799888296348;0.34465393569442104;-0.817492507407173;0.3525484288839194;0.028082476453660583;0.7623479600442274;legitimate
1725970961480.0;-0.30173919365145324;0.6440611655187704;-0.817492507407173;0.3525484288839194;0.028082476453660583;0.7623479600442274;legitimate
1725970961480.0;-0.30173919365145324;0.48014326797857165;-0.817492507407173;0.3525484288839194;0.028082476453660583;0.7623479600442274;legitimate
1725970962477.0;-0.40541558782213866;0.6964050868167336;-0.8177021264464931;0.36249613601712044;0.032847291455769645;0.7623479600442274;legitimate
1725970962478.0;-0.40541558782213866;0.4716751847108118;-0.8177021264464931;0.36249613601712044;0.032847291455769645;0.7623479600442274;legitimate
1725970963488.0;-0.44310856775622104;0.6939623704894957;-0.8184409780130658;0.3492796270126646;0.04162390791779256;0.7623479600442274;legitimate
1725970963489.0;-0.44310856775622104;0.7257176827435934;-0.8184409780130658;0.3492796270126646;0.04162390791779256;0.7623479600442274;legitimate
1725970963489.0;-0.44310856775622104;0.28114331118622565;-0.8184409780130658;0.3492796270126646;0.04162390791779256;0.7623479600442274;legitimate
1725970964475.0;1.6405529983991105;-1.8147072975842222;-0.817211410495221;0.3714178014476884;0.03561785326917769;0.7623479600442274;legitimate
1725970964475.0;-0.6022538253458422;0.7061759521256872;-0.817211410495221;0.3714178014476884;0.03561785326917769;0.7623479600442274;legitimate
1725970964475.0;-0.6022538253458422;0.45473901817529316;-0.817211410495221;0.3714178014476884;0.03561785326917769;0.7623479600442274;legitimate
1725970965482.0;-0.5348448557395471;0.77335065112474;-0.8178654515282452;0.35523355914592225;0.03747757735637283;0.7623479600442274;legitimate
1725970965483.0;1.6405529983991105;-0.03640981135475129;-0.8178654515282452;0.35523355914592225;0.03747757735637283;0.7623479600442274;legitimate
1725970965483.0;-0.5348448557395471;0.5775262255578044;-0.8178654515282452;0.35523355914592225;0.03747757735637283;0.7623479600442274;legitimate
1725970965483.0;-0.5348448557395471;0.5563560173884055;-0.8178654515282452;0.35523355914592225;0.03747757735637283;0.7623479600442274;legitimate
1725970965484.0;-0.5348448557395471;0.2176326866780303;-0.8178654515282452;0.35523355914592225;0.03747757735637283;0.7623479600442274;legitimate
1725970966472.0;1.3380116301563978;0.1541220621698349;-0.8210967697749041;0.3778494290524035;0.03670379236560457;0.7623479600442274;legitimate
1725970966472.0;-0.44310856775622104;0.662207058235398;-0.8210967697749041;0.3778494290524035;0.03670379236560457;0.7623479600442274;legitimate
1725970966472.0;-0.44310856775622104;0.49707943451409037;-0.8210967697749041;0.3778494290524035;0.03670379236560457;0.7623479600442274;legitimate
1725970967484.0;1.4280246520905526;0.1541220621698349;-0.8258383820983521;0.38483060716269274;0.04240701094156554;0.35324542300969997;legitimate
1725970967484.0;-0.14021045068235474;0.7468878909129916;-0.8258383820983521;0.38483060716269274;0.04240701094156554;0.35324542300969997;legitimate
1725970967485.0;-0.14021045068235474;0.49707943451409037;-0.8258383820983521;0.38483060716269274;0.04240701094156554;0.35324542300969997;legitimate
1725970968486.0;-0.3519392620222042;0.8345930390433566;-0.8073389462580625;0.36243993655018375;0.03394876060720443;0.35324542300969997;legitimate
1725970968487.0;1.8375046323726758;0.1541220621698349;-0.8073389462580625;0.36243993655018375;0.03394876060720443;0.35324542300969997;legitimate
1725970968487.0;-0.3519392620222042;0.5986964337272026;-0.8073389462580625;0.36243993655018375;0.03394876060720443;0.35324542300969997;legitimate
1725970968488.0;-0.3519392620222042;0.28908213924975007;-0.8073389462580625;0.36243993655018375;0.03394876060720443;0.35324542300969997;legitimate
1725970969477.0;1.7712325071748372;0.40816456020261643;-0.8044702022850964;0.3565783321129643;0.029584426898611394;0.35324542300969997;legitimate
1725970969477.0;-0.4826187707979309;0.6440611655187704;-0.8044702022850964;0.3565783321129643;0.029584426898611394;0.35324542300969997;legitimate
1725970969478.0;-0.4826187707979309;0.4716751847108118;-0.8044702022850964;0.3565783321129643;0.029584426898611394;0.35324542300969997;legitimate
1725970970482.0;-0.3871994381208375;0.7892283072517888;-0.8062730741749776;0.3595621224001148;0.03534277716985039;0.35324542300969997;legitimate
1725970970483.0;1.2532749630337503;0.4716751847108118;-0.8062730741749776;0.3595621224001148;0.03534277716985039;0.35324542300969997;legitimate
1725970970483.0;-0.3871994381208375;0.4505049765414137;-0.8062730741749776;0.3595621224001148;0.03534277716985039;0.35324542300969997;legitimate
1725970970483.0;-0.3871994381208375;0.45473901817529316;-0.8062730741749776;0.3595621224001148;0.03534277716985039;0.35324542300969997;legitimate
1725970971475.0;1.5209179438511993;0.4716751847108118;-0.806590835897871;0.3425453251333807;0.041009305990855206;0.35324542300969997;legitimate
1725970971475.0;-0.4626253567380012;0.6440611655187704;-0.806590835897871;0.3425453251333807;0.041009305990855206;0.35324542300969997;legitimate
1725970971476.0;-0.4626253567380012;0.45473901817529316;-0.806590835897871;0.3425453251333807;0.041009305990855206;0.35324542300969997;legitimate
1725970972480.0;-0.33486211666173776;0.6084672990361562;-0.8217945123049671;0.37526144358474584;0.03707301942341723;0.35324542300969997;legitimate
1725970972481.0;1.5553148669759636;0.4716751847108118;-0.8217945123049671;0.37526144358474584;0.03707301942341723;0.35324542300969997;legitimate
1725970972481.0;-0.33486211666173776;0.5986964337272026;-0.8217945123049671;0.37526144358474584;0.03707301942341723;0.35324542300969997;legitimate
1725970972481.0;-0.33486211666173776;0.45473901817529316;-0.8217945123049671;0.37526144358474584;0.03707301942341723;0.35324542300969997;legitimate
1725970973490.0;1.5325448598437021;0.40816456020261643;-0.8228851979501084;0.3717630267467243;0.03254406713174053;0.35324542300969997;legitimate
1725970973490.0;-0.4240453645738883;0.607769380085516;-0.8228851979501084;0.3717630267467243;0.03254406713174053;0.35324542300969997;legitimate
1725970973490.0;-0.4240453645738883;0.4875528408378607;-0.8228851979501084;0.3717630267467243;0.03254406713174053;0.35324542300969997;legitimate
1725970973491.0;-0.4240453645738883;0.4353833992775575;-0.8228851979501084;0.3717630267467243;0.03254406713174053;0.35324542300969997;legitimate
1725970974475.0;1.717756181374903;0.4716751847108118;-0.8216608153585847;0.37187943992859246;0.04710097006770109;0.7623479600442274;legitimate
1725970974475.0;-0.3782414785704803;0.7045474745741953;-0.8216608153585847;0.37187943992859246;0.04710097006770109;0.7623479600442274;legitimate
1725970974475.0;-0.3782414785704803;0.4716751847108118;-0.8216608153585847;0.37187943992859246;0.04710097006770109;0.7623479600442274;legitimate
1725970975476.0;-0.3782414785704803;0.6182381643451088;-0.800407074208984;0.33916131435394303;0.035632995072810376;0.35324542300969997;legitimate
1725970975477.0;1.6605460524703106;0.40816456020261643;-0.800407074208984;0.33916131435394303;0.035632995072810376;0.35324542300969997;legitimate
1725970975477.0;-0.3782414785704803;0.7257176827435934;-0.800407074208984;0.33916131435394303;0.035632995072810376;0.35324542300969997;legitimate
1725970975477.0;-0.3782414785704803;0.44627093490753333;-0.800407074208984;0.33916131435394303;0.035632995072810376;0.35324542300969997;legitimate
1725970976483.0;1.6405529983991105;0.40816456020261643;-0.8008248308808555;0.3370851454628469;0.035905353412511304;0.35324542300969997;legitimate
1725970976483.0;-0.3871994381208375;0.6168423264438303;-0.8008248308808555;0.3370851454628469;0.035905353412511304;0.35324542300969997;legitimate
1725970976484.0;-0.3871994381208375;0.43780285163977445;-0.8008248308808555;0.3370851454628469;0.035905353412511304;0.35324542300969997;legitimate
1725970977481.0;1.6405529983991105;0.40816456020261643;-0.8040242988846236;0.34547733162638894;0.0334021026709266;0.35324542300969997;legitimate
1725970977481.0;-0.3181334403916405;0.6259152728021437;-0.8040242988846236;0.34547733162638894;0.0334021026709266;0.35324542300969997;legitimate
1725970977482.0;-0.3181334403916405;0.45473901817529316;-0.8040242988846236;0.34547733162638894;0.0334021026709266;0.35324542300969997;legitimate
1725970978482.0;1.805038328805401;0.2176326866780303;-0.8007696484826768;0.3355284202187894;0.03426188534130106;0.35324542300969997;legitimate
1725970978482.0;-0.30173919365145324;0.686634221507781;-0.8007696484826768;0.3355284202187894;0.03426188534130106;0.35324542300969997;legitimate
1725970978483.0;-0.30173919365145324;0.45473901817529316;-0.8007696484826768;0.3355284202187894;0.03426188534130106;0.35324542300969997;legitimate
1725970979473.0;1.5553148669759636;-0.7350266809449006;-0.8118024244778324;0.34310049558543454;0.04407047395859845;0.35324542300969997;legitimate
1725970979473.0;-0.662998683587557;0.607769380085516;-0.8118024244778324;0.34310049558543454;0.04407047395859845;0.35324542300969997;legitimate
1725970979474.0;-0.662998683587557;0.4716751847108118;-0.8118024244778324;0.34310049558543454;0.04407047395859845;0.35324542300969997;legitimate
1725970980479.0;1.3380116301563978;0.2176326866780303;-0.8115498446474892;0.34231852014021047;0.040613483713841554;0.35324542300969997;legitimate
1725970980479.0;-0.5348448557395471;0.6259152728021437;-0.8115498446474892;0.34231852014021047;0.040613483713841554;0.35324542300969997;legitimate
1725970980479.0;-0.5348448557395471;0.45473901817529316;-0.8115498446474892;0.34231852014021047;0.040613483713841554;0.35324542300969997;legitimate
1725970981475.0;0.9983097053108579;0.2176326866780303;-0.8176513882686197;0.3468120689741569;0.044368456889062394;0.35324542300969997;legitimate
1725970981475.0;-0.4626253567380012;0.5986964337272026;-0.8176513882686197;0.3468120689741569;0.044368456889062394;0.35324542300969997;legitimate
1725970981475.0;-0.4626253567380012;0.43780285163977445;-0.8176513882686197;0.3468120689741569;0.044368456889062394;0.35324542300969997;legitimate
1725970982471.0;1.373811429360881;0.2176326866780303;-0.8135504843225426;0.3481343621538538;0.03543052198064499;0.35324542300969997;legitimate
1725970982471.0;-0.2699032303499184;0.607769380085516;-0.8135504843225426;0.3481343621538538;0.03543052198064499;0.35324542300969997;legitimate
1725970982472.0;-0.2699032303499184;0.4293347683720146;-0.8135504843225426;0.3481343621538538;0.03543052198064499;0.35324542300969997;legitimate
1725970983483.0;0.9289999952116397;-0.03640981135475129;-0.8102739831720764;0.3667243430799981;0.0368596752927463;0.7623479600442274;legitimate
1725970983483.0;-0.6260145214622936;0.6670924908898748;-0.8102739831720764;0.3667243430799981;0.0368596752927463;0.7623479600442274;legitimate
1725970983484.0;-0.6260145214622936;0.44627093490753333;-0.8102739831720764;0.3667243430799981;0.0368596752927463;0.7623479600442274;legitimate
1725970984480.0;1.853268538847123;-0.16343106037114208;-0.8129201457925511;0.36357436293940837;0.0294966820878168;0.35324542300969997;legitimate
1725970984480.0;-0.33486211666173776;0.7061759521256872;-0.8129201457925511;0.36357436293940837;0.0294966820878168;0.35324542300969997;legitimate
1725970984480.0;-0.33486211666173776;0.28114331118622565;-0.8129201457925511;0.36357436293940837;0.0294966820878168;0.35324542300969997;legitimate
1725970985480.0;1.6405529983991105;-0.16343106037114208;-0.8118524219549529;0.3667901767421225;0.03086895657345172;0.35324542300969997;legitimate
1725970985480.0;-0.5348448557395471;0.7452594133614996;-0.8118524219549529;0.3667901767421225;0.03086895657345172;0.35324542300969997;legitimate
1725970985481.0;-0.5348448557395471;0.3208374515038478;-0.8118524219549529;0.3667901767421225;0.03086895657345172;0.35324542300969997;legitimate
1725970986481.0;-0.33486211666173776;0.7892283072517888;-0.8021903174578672;0.34638575587204223;0.03378453027549596;0.7623479600442274;legitimate
1725970986482.0;1.0723953858872726;-0.9255585544694868;-0.8021903174578672;0.34638575587204223;0.03378453027549596;0.7623479600442274;legitimate
1725970986482.0;-0.33486211666173776;0.6241006835304812;-0.8021903174578672;0.34638575587204223;0.03378453027549596;0.7623479600442274;legitimate
1725970986482.0;-0.33486211666173776;0.5457709133037068;-0.8021903174578672;0.34638575587204223;0.03378453027549596;0.7623479600442274;legitimate
1725970986483.0;-0.33486211666173776;0.2599731030168275;-0.8021903174578672;0.34638575587204223;0.03378453027549596;0.7623479600442274;legitimate
1725970987479.0;-0.18120272732432266;0.7892283072517888;-0.8197027661215465;0.36775560330502455;0.03242953297605733;0.7623479600442274;legitimate
1725970987480.0;1.220151680034736;0.2176326866780303;-0.8197027661215465;0.36775560330502455;0.03242953297605733;0.7623479600442274;legitimate
