timestamp;AGC;SNR;latitude;longitude;height;num_satellites;class;distance_between_coords;speed_kmh;cumulative_distance;distance_between_coords_odo;speed_kmh_odo;cumulative_distance_odo;cumulative_distance_diff
2024-09-10 12:22:08.548000000;-0.5111683788438733;0.7575713084069968;-0.8213141044878509;0.33814531468275194;0.05059507156703767;-0.4585335279794299;legitimate;0.0;0.0;0.0;0.0;0.0;0.0;-0.07180208934493074
2024-09-10 12:22:18.539000064;-0.3325909143378801;0.44740984121995425;-0.8274121695443389;0.35594800197408843;0.04329854190413353;0.7667249976674962;legitimate;2.539357923937048;0.0;2.539357923937048;0.0;0.0;0.0;-0.05863434011317935
2024-09-10 12:22:19.547000064;1.7721631307671402;0.029641334396591598;-0.8284550795695178;0.35772071278844075;0.03705285012471131;0.7667249976674962;legitimate;0.3590694524723255;1.2823909016868769;2.8984273764093738;0.0;0.0;0.0;-0.058387504394485375
2024-09-10 12:22:19.547000064;-0.42171739501649375;0.5812404451373943;-0.8284550795695178;0.35772071278844075;0.03705285012471131;0.7667249976674962;legitimate;0.0;1.2823909016868769;2.8984273764093738;0.0;0.0;0.0;-0.058387504394485375
2024-09-10 12:22:19.548000000;-0.42171739501649375;0.43897007340534044;-0.8284550795695178;0.35772071278844075;0.03705285012471131;0.7667249976674962;legitimate;0.0;0.0;2.8984273764093738;0.0;0.0;0.0;-0.058387504394485375
2024-09-10 12:22:20.551000064;-0.46027283010877645;0.5711931025009511;-0.8273670507405937;0.37242025640198767;0.03970362105940962;0.7667249976674962;legitimate;1.4870752267486596;5.337458100396665;4.3855026031580335;0.0;0.0;0.0;-0.05736524176585145
2024-09-10 12:22:20.552000000;-0.46027283010877645;0.43897007340534044;-0.8273670507405937;0.37242025640198767;0.03970362105940962;0.7667249976674962;legitimate;0.0;0.0;4.3855026031580335;0.0;0.0;0.0;-0.05736524176585145
2024-09-10 12:22:20.552000000;-0.46027283010877645;0.5993256618829957;-0.8273670507405937;0.37242025640198767;0.03970362105940962;0.7667249976674962;legitimate;0.0;0.0;4.3855026031580335;0.0;0.0;0.0;-0.05736524176585145
2024-09-10 12:22:20.552000000;1.8383930721995725;0.09293959300619206;-0.8273670507405937;0.37242025640198767;0.03970362105940962;0.7667249976674962;legitimate;0.0;0.0;4.3855026031580335;0.0;0.0;0.0;-0.05736524176585145
2024-09-10 12:22:21.535000064;1.486126196715615;0.029641334396591598;-0.8258248752744746;0.35647945531775116;0.039478068767700325;0.7667249976674962;legitimate;1.6400536818538252;6.006299969756433;6.0255562850118585;0.0;0.0;0.0;-0.056237816900077654
2024-09-10 12:22:21.535000064;-0.5007331922218079;0.5902830535101959;-0.8258248752744746;0.35647945531775116;0.039478068767700325;0.7667249976674962;legitimate;0.0;6.006299969756433;6.0255562850118585;0.0;0.0;0.0;-0.056237816900077654
2024-09-10 12:22:21.535000064;-0.5007331922218079;0.7575713084069968;-0.8258248752744746;0.35647945531775116;0.039478068767700325;0.7667249976674962;legitimate;0.0;6.006299969756433;6.0255562850118585;0.0;0.0;0.0;-0.056237816900077654
2024-09-10 12:22:21.536000000;-0.5007331922218079;0.32311507885928487;-0.8258248752744746;0.35647945531775116;0.039478068767700325;0.7667249976674962;legitimate;0.0;0.0;6.0255562850118585;0.0;0.0;0.0;-0.056237816900077654
2024-09-10 12:22:22.545999872;1.486126196715615;0.029641334396591598;-0.8293848227656214;0.3603787792868291;0.03897574622601014;0.7667249976674962;legitimate;1.1374334210988089;4.054218648411583;7.162989706110667;0.0;0.0;0.0;-0.05545590912699827
2024-09-10 12:22:22.545999872;-0.4802535178907144;0.5902830535101959;-0.8293848227656214;0.3603787792868291;0.03897574622601014;0.7667249976674962;legitimate;0.0;4.054218648411583;7.162989706110667;0.0;0.0;0.0;-0.05545590912699827
2024-09-10 12:22:22.547000064;-0.4802535178907144;0.43053030559072664;-0.8293848227656214;0.3603787792868291;0.03897574622601014;0.7667249976674962;legitimate;0.0;0.0;7.162989706110667;0.0;0.0;0.0;-0.05545590912699827
2024-09-10 12:22:23.544000000;-0.40309947655553713;0.7100976144497965;-0.8226931865781728;0.34649501055758;0.0380975031981378;0.7667249976674962;legitimate;2.4341879831470585;8.789445638770243;9.597177689257727;0.0;0.0;0.0;-0.05378257118048321
2024-09-10 12:22:23.544999936;1.1509248770685288;0.029641334396591598;-0.8226931865781728;0.34649501055758;0.0380975031981378;0.7667249976674962;legitimate;0.0;0.0;9.597177689257727;0.0;0.0;0.0;-0.05378257118048321
2024-09-10 12:22:23.544999936;-0.40309947655553713;0.43053030559072664;-0.8226931865781728;0.34649501055758;0.0380975031981378;0.7667249976674962;legitimate;0.0;0.0;9.597177689257727;0.0;0.0;0.0;-0.05378257118048321
2024-09-10 12:22:23.544999936;-0.40309947655553713;0.4727291446637948;-0.8226931865781728;0.34649501055758;0.0380975031981378;0.7667249976674962;legitimate;0.0;0.0;9.597177689257727;0.0;0.0;0.0;-0.05378257118048321
2024-09-10 12:22:23.545999872;-0.40309947655553713;0.1773372711523257;-0.8226931865781728;0.34649501055758;0.0380975031981378;0.7667249976674962;legitimate;0.0;0.0;9.597177689257727;0.0;0.0;0.0;-0.05378257118048321
2024-09-10 12:22:24.540000000;1.498262326671788;0.029641334396591598;-0.8223488783374591;0.36760318568816347;0.0310375425198542;0.7667249976674962;legitimate;2.085661206479957;7.553701585969862;11.682838895737683;0.0;0.0;0.0;-0.05234882158327041
