timestamp;constellation;AGC;SNR;latitude;longitude;height;num_satellites;class
1725971018485.0;BeiDou;;38.05882352941177;69.212387585;15.85847782;46.8827;15.0;legitimate
1725971019484.0;BeiDou;;38.05882352941177;69.212352459;15.858493833;49.2234;16.0;legitimate
1725971020482.0;BeiDou;;38.0;69.212357744;15.858415937;53.277;15.0;legitimate
1725971021484.0;BeiDou;;38.0;69.212390425;15.858333398;50.86;15.0;legitimate
1725971022480.0;BeiDou;;38.05882352941177;69.212398973;15.858313826;48.2845;15.0;legitimate
1725971023486.0;BeiDou;;38.588235294117645;69.212378429;15.85825121;50.8591;14.0;legitimate
1725971024483.0;BeiDou;;38.76470588235294;69.212426656;15.858227939;48.9436;14.0;legitimate
1725971025485.0;BeiDou;;38.88235294117647;69.212461045;15.858210487;50.0772;14.0;legitimate
1725971026475.0;BeiDou;;39.05882352941177;69.212471562;15.858198969;50.5455;13.0;legitimate
1725971027478.0;BeiDou;;39.411764705882355;69.212585061;15.858202063;40.1633;13.0;legitimate
1725971028486.0;BeiDou;;41.5;69.212639378;15.858244986;42.6797;13.0;legitimate
1725971028487.0;BeiDou;;38.76923076923077;69.212639378;15.858244986;42.6797;13.0;legitimate
1725971029488.0;BeiDou;;39.411764705882355;69.212685371;15.85814126;41.4173;14.0;legitimate
1725971030491.0;BeiDou;;39.375;69.212800426;15.858105706;31.2807;14.0;legitimate
1725971030492.0;BeiDou;;39.666666666666664;69.212800426;15.858105706;31.2807;14.0;legitimate
1725971031484.0;BeiDou;;39.588235294117645;69.212889339;15.858075062;41.4298;13.0;legitimate
1725971032481.0;BeiDou;;39.705882352941174;69.213036988;15.857992802;45.9646;13.0;legitimate
1725971033490.0;BeiDou;;39.76470588235294;69.213127041;15.857879087;51.4639;14.0;legitimate
1725971034488.0;BeiDou;;40.05882352941177;69.213249566;15.857739525;51.1529;13.0;legitimate
1725971035478.0;BeiDou;;39.6;69.213395119;15.857655636;53.447;13.0;legitimate
1725971035479.0;BeiDou;;41.0;69.213395119;15.857655636;53.447;13.0;legitimate
1725971036489.0;BeiDou;;40.11764705882353;69.213498657;15.857574212;50.1465;13.0;legitimate
1725971037491.0;BeiDou;;40.05882352941177;69.213603466;15.857523505;47.7968;13.0;legitimate
1725971038487.0;BeiDou;;40.0;69.213711952;15.857443193;40.6959;14.0;legitimate
1725971039485.0;BeiDou;;40.23529411764706;69.213829346;15.857403259;43.327;14.0;legitimate
1725971040482.0;BeiDou;;40.11764705882353;69.213972607;15.857331292;48.7241;14.0;legitimate
1725971041486.0;BeiDou;;40.214285714285715;69.214112015;15.85725387;42.4819;15.0;legitimate
1725971041487.0;BeiDou;;39.0;69.214112015;15.85725387;42.4819;15.0;legitimate
1725971042480.0;BeiDou;;40.1764705882353;69.214229009;15.857207801;42.0572;15.0;legitimate
1725971043474.0;BeiDou;;40.23529411764706;69.214336719;15.857130966;45.8442;15.0;legitimate
1725971044484.0;BeiDou;;40.294117647058826;69.21445573;15.857077599;47.574;15.0;legitimate
1725971045485.0;BeiDou;;40.294117647058826;69.214557081;15.85701284;47.2153;15.0;legitimate
1725971046477.0;BeiDou;;40.23529411764706;69.214664436;15.8569816;49.5324;15.0;legitimate
1725971047486.0;BeiDou;;40.11764705882353;69.214775867;15.856877051;49.7604;15.0;legitimate
1725971048480.0;BeiDou;;40.11764705882353;69.214879591;15.856830357;49.5605;15.0;legitimate
1725971049493.0;BeiDou;;40.11764705882353;69.214996951;15.856813287;55.5773;15.0;legitimate
1725971050489.0;BeiDou;;40.1764705882353;69.215097441;15.856723402;55.8183;15.0;legitimate
1725971051478.0;BeiDou;;40.0;69.21519094;15.856699156;50.981;15.0;legitimate
1725971052473.0;BeiDou;;39.88235294117647;69.215302994;15.856588824;54.847;15.0;legitimate
1725971053484.0;BeiDou;;39.88235294117647;69.215400572;15.856562491;52.3284;15.0;legitimate
1725971054480.0;BeiDou;;39.76470588235294;69.2154835;15.85650175;49.0043;15.0;legitimate
1725971055485.0;BeiDou;;39.588235294117645;69.215578284;15.856449847;48.9996;15.0;legitimate
1725971056487.0;BeiDou;;39.47058823529411;69.215690449;15.856387377;51.5875;15.0;legitimate
1725971057475.0;BeiDou;;39.294117647058826;69.215769313;15.856322483;49.6079;15.0;legitimate
1725971058481.0;BeiDou;;38.4;69.215864788;15.856314651;47.851;15.0;legitimate
1725971058482.0;BeiDou;;40.714285714285715;69.215864788;15.856314651;47.851;15.0;legitimate
1725971059486.0;BeiDou;;39.294117647058826;69.215978075;15.856263578;52.0186;15.0;legitimate
1725971060477.0;BeiDou;;37.9;69.216058085;15.856210087;50.759;15.0;legitimate
1725971060478.0;BeiDou;;40.42857142857143;69.216058085;15.856210087;50.759;15.0;legitimate
1725971061480.0;BeiDou;;38.88235294117647;69.216168569;15.856171191;52.7039;15.0;legitimate
1725971062475.0;BeiDou;;39.0;69.216273236;15.856054608;53.502;15.0;legitimate
1725971063483.0;BeiDou;;38.94117647058823;69.216380947;15.856048285;53.9633;15.0;legitimate
1725971064490.0;BeiDou;;39.0;69.216450868;15.855995937;47.7411;15.0;legitimate
1725971065488.0;BeiDou;;38.94117647058823;69.216555603;15.855987764;54.3792;15.0;legitimate
1725971066476.0;BeiDou;;38.88235294117647;69.216666891;15.855976638;49.4426;15.0;legitimate
1725971067479.0;BeiDou;;38.8235294117647;69.216778921;15.856007768;49.0474;15.0;legitimate
1725971068480.0;BeiDou;;41.0;69.216892658;15.856110955;48.2989;15.0;legitimate
1725971068481.0;BeiDou;;38.15384615384615;69.216892658;15.856110955;48.2989;15.0;legitimate
1725971069476.0;BeiDou;;38.76470588235294;69.217021917;15.856231949;50.1314;15.0;legitimate
1725971070481.0;BeiDou;;41.0;69.217114028;15.856331006;47.9843;15.0;legitimate
1725971070482.0;BeiDou;;37.92307692307692;69.217114028;15.856331006;47.9843;15.0;legitimate
1725971071485.0;BeiDou;;38.8235294117647;69.217218594;15.856449331;46.9874;15.0;legitimate
1725971072485.0;BeiDou;;38.705882352941174;69.21731165;15.856595455;45.0528;15.0;legitimate
1725971073483.0;BeiDou;;38.64705882352941;69.217398322;15.856689216;47.3349;15.0;legitimate
1725971074487.0;BeiDou;;38.588235294117645;69.217475934;15.856729025;47.9768;15.0;legitimate
1725971075478.0;BeiDou;;37.8;69.217534142;15.856803773;45.7355;15.0;legitimate
1725971075479.0;BeiDou;;40.142857142857146;69.217534142;15.856803773;45.7355;15.0;legitimate
1725971076478.0;BeiDou;;39.0;69.217597665;15.856915085;44.759;15.0;legitimate
1725971077493.0;BeiDou;;39.05882352941177;69.217632347;15.856944889;48.821;15.0;legitimate
1725971078485.0;BeiDou;;39.05882352941177;69.21765125;15.856929443;55.9416;15.0;legitimate
1725971079485.0;BeiDou;;39.1764705882353;69.217708493;15.857024585;50.4489;15.0;legitimate
1725971080484.0;BeiDou;;39.05882352941177;69.217752111;15.8571235;47.615;15.0;legitimate
1725971081488.0;BeiDou;;39.05882352941177;69.217811491;15.857186037;46.2557;15.0;legitimate
1725971082483.0;BeiDou;;38.94117647058823;69.217876693;15.857226943;50.534;15.0;legitimate
1725971083486.0;BeiDou;;38.94117647058823;69.217928447;15.857279355;53.2242;15.0;legitimate
1725971084479.0;BeiDou;;38.0;69.217980551;15.857354752;54.1536;15.0;legitimate
1725971084480.0;BeiDou;;39.44444444444444;69.217980551;15.857354752;54.1536;15.0;legitimate
1725971085495.0;BeiDou;;40.25;69.218028543;15.857439465;55.8694;15.0;legitimate
1725971085496.0;BeiDou;;38.23076923076923;69.218028543;15.857439465;55.8694;15.0;legitimate
1725971086483.0;BeiDou;;38.705882352941174;69.218077022;15.857492927;55.685;15.0;legitimate
1725971087484.0;BeiDou;;38.64705882352941;69.218128052;15.857562251;55.1576;15.0;legitimate
1725971088479.0;BeiDou;;40.0;69.218189267;15.857639977;54.8952;15.0;legitimate
1725971088480.0;BeiDou;;38.15384615384615;69.218189267;15.857639977;54.8952;15.0;legitimate
1725971089487.0;BeiDou;;38.52941176470589;69.218233457;15.8577282;55.0835;15.0;legitimate
1725971090492.0;BeiDou;;39.0;69.218281457;15.857841387;52.355;15.0;legitimate
1725971091486.0;BeiDou;;40.294117647058826;69.218321037;15.857885488;50.0454;15.0;legitimate
1725971092492.0;BeiDou;;41.23529411764706;69.218405464;15.857994421;54.2931;15.0;legitimate
1725971093491.0;BeiDou;;41.5;69.2184386;15.858080092;52.5519;15.0;legitimate
1725971093492.0;BeiDou;;42.57142857142857;69.2184386;15.858080092;52.5519;15.0;legitimate
1725971094475.0;BeiDou;;41.375;69.21848681;15.858161354;50.9524;15.0;legitimate
1725971094476.0;BeiDou;;42.333333333333336;69.21848681;15.858161354;50.9524;15.0;legitimate
1725971095487.0;BeiDou;;41.94117647058823;69.218549455;15.85824947;47.1069;15.0;legitimate
1725971096481.0;BeiDou;;41.8235294117647;69.21861159;15.858374743;47.9383;15.0;legitimate
1725971097485.0;BeiDou;;41.375;69.218653148;15.85846994;47.9703;15.0;legitimate
1725971097486.0;BeiDou;;41.77777777777778;69.218653148;15.85846994;47.9703;15.0;legitimate
1725971098485.0;BeiDou;;41.411764705882355;69.218709427;15.858478542;51.9215;15.0;legitimate
1725971099481.0;BeiDou;;41.0;69.218757081;15.858565971;51.1112;15.0;legitimate
1725971100481.0;BeiDou;;40.705882352941174;69.218811923;15.858669863;56.1944;15.0;legitimate
1725971101480.0;BeiDou;;40.9;69.218855711;15.858698476;55.8556;15.0;legitimate
1725971101481.0;BeiDou;;39.57142857142857;69.218855711;15.858698476;55.8556;15.0;legitimate
1725971102473.0;BeiDou;;39.857142857142854;69.2188937;15.858860234;50.999;15.0;legitimate
1725971102474.0;BeiDou;;41.333333333333336;69.2188937;15.858860234;50.999;15.0;legitimate
1725971103481.0;BeiDou;;39.5;69.218947091;15.858916121;52.5746;15.0;legitimate
1725971103482.0;BeiDou;;41.0;69.218947091;15.858916121;52.5746;15.0;legitimate
1725971104479.0;BeiDou;;39.411764705882355;69.218978641;15.858959283;50.4269;15.0;legitimate
1725971105481.0;BeiDou;;39.9;69.219034272;15.858996044;53.8781;15.0;legitimate
1725971105482.0;BeiDou;;38.142857142857146;69.219034272;15.858996044;53.8781;15.0;legitimate
1725971106493.0;BeiDou;;38.94117647058823;69.219062415;15.859049348;45.7033;15.0;legitimate
1725971107493.0;BeiDou;;38.76470588235294;69.219091449;15.859138554;45.8773;15.0;legitimate
1725971108481.0;BeiDou;;38.47058823529411;69.219131372;15.859046929;45.5959;15.0;legitimate
1725971109489.0;BeiDou;;38.1764705882353;69.21913356;15.859007382;52.4017;15.0;legitimate
1725971110477.0;BeiDou;;38.11764705882353;69.219150892;15.858884658;54.6118;15.0;legitimate
1725971111481.0;BeiDou;;38.0;69.2191315;15.858872988;51.3105;15.0;legitimate
1725971112486.0;BeiDou;;38.8;69.219107368;15.858913637;50.2833;15.0;legitimate
1725971112487.0;BeiDou;;36.57142857142857;69.219107368;15.858913637;50.2833;15.0;legitimate
1725971113491.0;BeiDou;;37.76470588235294;69.219101851;15.858924538;49.5802;15.0;legitimate
1725971114481.0;BeiDou;;37.64705882352941;69.219066942;15.858906478;52.7763;15.0;legitimate
1725971115484.0;BeiDou;;41.0;69.219028794;15.858859066;56.4237;15.0;legitimate
1725971115485.0;BeiDou;;36.30769230769231;69.219028794;15.858859066;56.4237;15.0;legitimate
1725971116486.0;BeiDou;;37.588235294117645;69.218989017;15.85881693;58.9622;15.0;legitimate
1725971117481.0;BeiDou;;41.0;69.218936172;15.85876688;61.823;15.0;legitimate
1725971117482.0;BeiDou;;36.30769230769231;69.218936172;15.85876688;61.823;15.0;legitimate
1725971118484.0;BeiDou;;37.23529411764706;69.218847671;15.858707167;63.4934;15.0;legitimate
1725971119490.0;BeiDou;;37.705882352941174;69.218784996;15.8585118;64.2451;15.0;legitimate
1725971120487.0;BeiDou;;37.88235294117647;69.218692635;15.85834268;63.9628;15.0;legitimate
1725971121486.0;BeiDou;;38.411764705882355;69.218612792;15.858302282;69.1611;14.0;legitimate
1725971122482.0;BeiDou;;39.375;69.218530274;15.858084245;81.0165;14.0;legitimate
1725971122483.0;BeiDou;;38.111111111111114;69.218530274;15.858084245;81.0165;14.0;legitimate
1725971123490.0;BeiDou;;39.52941176470589;69.218341208;15.857866951;63.6846;14.0;legitimate
1725971124487.0;BeiDou;;39.52941176470589;69.218341208;15.857866951;63.6846;14.0;legitimate
1725971125490.0;BeiDou;;39.47058823529411;69.217928926;15.857263771;61.9222;14.0;legitimate
1725971126480.0;BeiDou;;39.07142857142857;69.217928926;15.857263771;61.9222;14.0;legitimate
1725971126481.0;BeiDou;;41.666666666666664;69.217928926;15.857263771;61.9222;14.0;legitimate
1725971127488.0;BeiDou;;39.35294117647059;69.217750953;15.85709791;54.2094;15.0;legitimate
1725971128489.0;BeiDou;;39.1764705882353;69.217625892;15.856926063;53.3216;15.0;legitimate
1725971129486.0;BeiDou;;39.05882352941177;69.217485442;15.856763085;51.6238;15.0;legitimate
1725971130486.0;BeiDou;;39.6;69.217354389;15.856600533;47.0212;15.0;legitimate
1725971130487.0;BeiDou;;38.142857142857146;69.217354389;15.856600533;47.0212;15.0;legitimate
1725971131482.0;BeiDou;;38.57142857142857;69.217263737;15.856476133;48.6627;15.0;legitimate
1725971131483.0;BeiDou;;40.666666666666664;69.217263737;15.856476133;48.6627;15.0;legitimate
1725971132482.0;BeiDou;;38.88235294117647;69.217167974;15.856332764;47.6189;15.0;legitimate
1725971133482.0;BeiDou;;38.76470588235294;69.21706986;15.856271141;40.9186;15.0;legitimate
1725971134485.0;BeiDou;;38.8235294117647;69.216988382;15.856196911;45.8142;15.0;legitimate
1725971135485.0;BeiDou;;38.705882352941174;69.216911132;15.856082242;45.922;15.0;legitimate
1725971136483.0;BeiDou;;38.588235294117645;69.216824416;15.85604138;48.0437;15.0;legitimate
1725971137480.0;BeiDou;;38.64705882352941;69.21670719;15.855989309;45.698;15.0;legitimate
1725971138486.0;BeiDou;;38.588235294117645;69.216607675;15.855951154;45.249;15.0;legitimate
1725971139494.0;BeiDou;;39.0;69.216516024;15.855928603;50.8071;15.0;legitimate
1725971139495.0;BeiDou;;38.285714285714285;69.216516024;15.855928603;50.8071;15.0;legitimate
1725971140484.0;BeiDou;;38.588235294117645;69.216428759;15.85608007;51.9239;14.0;legitimate
1725971141488.0;BeiDou;;38.142857142857146;69.216329086;15.85609474;51.6606;15.0;legitimate
1725971141489.0;BeiDou;;40.0;69.216329086;15.85609474;51.6606;15.0;legitimate
1725971142482.0;BeiDou;;36.5;69.216229162;15.856151405;52.0956;15.0;legitimate
1725971142483.0;BeiDou;;38.92307692307692;69.216229162;15.856151405;52.0956;15.0;legitimate
1725971143488.0;BeiDou;;38.23529411764706;69.216150861;15.856178131;53.5529;15.0;legitimate
1725971144492.0;BeiDou;;38.1764705882353;69.216077534;15.856239715;57.1033;15.0;legitimate
1725971145488.0;BeiDou;;38.05882352941177;69.215970248;15.856296761;55.7665;15.0;legitimate
1725971146491.0;BeiDou;;38.0;69.215876458;15.856336152;53.7058;15.0;legitimate
