timestamp;constellation;AGC;SNR;latitude;longitude;height;num_satellites;class
1725970971475.0;GLONASS;59.441802978515625;37.0;69.212378982;15.858586572;55.1072;15.0;legitimate
1725970972481.0;GLONASS;59.806297302246094;37.0;69.21233793;15.858668072;53.0795;15.0;legitimate
1725970973490.0;GLONASS;59.56501007080078;36.5;69.212334985;15.858659357;50.7465;15.0;legitimate
1725970974475.0;GLONASS;61.52764129638672;37.0;69.212338291;15.858659647;58.2452;16.0;legitimate
1725970975477.0;GLONASS;60.92140197753906;36.5;69.212395679;15.858578142;52.3377;15.0;legitimate
1725970976483.0;GLONASS;60.70954132080078;36.5;69.212394551;15.85857297;52.478;15.0;legitimate
1725970977481.0;GLONASS;60.70954132080078;36.5;69.212385912;15.858593876;51.1885;15.0;legitimate
1725970978482.0;GLONASS;62.452545166015625;35.0;69.2123947;15.858569092;51.6314;15.0;legitimate
1725970979473.0;GLONASS;59.806297302246094;27.5;69.21236491;15.858587955;56.6841;15.0;legitimate
1725970980479.0;GLONASS;57.50359725952149;35.0;69.212365592;15.858586007;54.9033;15.0;legitimate
1725970981475.0;GLONASS;53.90387344360352;35.0;69.212349117;15.858597201;56.8376;15.0;legitimate
1725970982471.0;GLONASS;57.882957458496094;35.0;69.21236019;15.858600495;52.2334;15.0;legitimate
1725970983483.0;GLONASS;53.16941833496094;33.0;69.212369037;15.858646805;52.9696;16.0;legitimate
1725970984480.0;GLONASS;62.963626861572266;32.0;69.212361892;15.858638958;49.1767;15.0;legitimate
1725970985480.0;GLONASS;60.70954132080078;32.0;69.212364775;15.858646969;49.8836;15.0;legitimate
1725970986482.0;GLONASS;54.68893814086914;26.0;69.212390864;15.858596139;51.3855;16.0;legitimate
1725970987480.0;GLONASS;56.254669189453125;35.0;69.212343578;15.858649374;50.6875;16.0;legitimate
1725970988479.0;GLONASS;62.27527618408203;35.0;69.212348254;15.858636676;52.0799;16.0;legitimate
1725970989481.0;GLONASS;58.7981071472168;35.0;69.212332803;15.858655668;54.2147;16.0;legitimate
1725970990474.0;GLONASS;59.92447662353515;35.0;69.212368445;15.85861831;55.5657;16.0;legitimate
1725970991477.0;GLONASS;57.187713623046875;35.0;69.21237921;15.858650826;47.0367;14.0;legitimate
1725970992472.0;GLONASS;58.66344451904297;35.5;69.212356117;15.858672067;51.2709;16.0;legitimate
1725970993486.0;GLONASS;60.92140197753906;35.0;69.212373989;15.858659373;49.3929;16.0;legitimate
1725970994480.0;GLONASS;60.49237823486328;35.0;69.212374347;15.858653833;54.2097;16.0;legitimate
1725970995480.0;GLONASS;58.45743942260742;35.0;69.212376658;15.858617794;52.7788;16.0;legitimate
1725970996477.0;GLONASS;61.33022689819336;35.0;69.212381179;15.858669898;51.1683;16.0;legitimate
1725970997480.0;GLONASS;62.62626647949219;35.0;69.212364062;15.858686146;45.553;16.0;legitimate
1725970998480.0;GLONASS;57.50359725952149;36.5;69.212383112;15.858620231;48.6594;16.0;legitimate
1725970999479.0;GLONASS;61.81559371948242;44.0;69.212384549;15.858623789;52.4457;16.0;legitimate
1725971000481.0;GLONASS;62.09431457519531;44.0;69.212368662;15.858611564;48.6398;16.0;legitimate
1725971001479.0;GLONASS;59.56501007080078;37.0;69.212357301;15.858617296;43.9667;16.0;legitimate
1725971002480.0;GLONASS;59.441802978515625;37.0;69.212358324;15.858609973;53.0224;16.0;legitimate
1725971003481.0;GLONASS;59.06133270263672;36.5;69.212323821;15.858694808;51.186;16.0;legitimate
1725971004481.0;GLONASS;60.49237823486328;38.0;69.212357019;15.858668076;48.3228;16.0;legitimate
1725971005481.0;GLONASS;60.381736755371094;37.5;69.212369908;15.85862738;44.4526;15.0;legitimate
1725971006481.0;GLONASS;60.381736755371094;37.5;69.212387515;15.858607962;44.765;15.0;legitimate
1725971007483.0;GLONASS;61.12821960449219;37.0;69.212382777;15.858635592;52.2076;15.0;legitimate
1725971008486.0;GLONASS;51.22649002075195;36.5;69.212374402;15.858634942;52.0058;15.0;legitimate
1725971009479.0;GLONASS;64.47804260253906;36.0;69.212372969;15.858663821;45.5447;15.0;legitimate
1725971010477.0;GLONASS;63.20831298828125;36.0;69.212365853;15.858631067;55.3259;15.0;legitimate
1725971011475.0;GLONASS;62.79658126831055;35.0;69.212388939;15.858618465;51.0846;15.0;legitimate
1725971012482.0;GLONASS;62.27527618408203;34.5;69.212367997;15.858611943;51.9671;15.0;legitimate
1725971013480.0;GLONASS;61.52764129638672;33.5;69.212387782;15.858553957;41.1946;15.0;legitimate
