timestamp;AGC;SNR;latitude;longitude;height;num_satellites;class;constellation_GPS;constellation_Galileo
1725970925538.0;-0.24960585259468515;0.4590497650914548;;;;;legitimate;0.0;1.0
1725970925539.0;-0.24960585259468515;0.21447014635000825;;;;;legitimate;0.0;1.0
1725970926532.0;1.3928534658548364;-0.04074336885845801;;;;;legitimate;0.0;0.0
1725970926532.0;-0.50607441697425;0.5426018087608931;;;;;legitimate;1.0;0.0
1725970926532.0;-0.50607441697425;0.41864095851678146;;;;;legitimate;0.0;1.0
1725970927534.0;1.6080501750756568;-0.04074336885845801;;;;;legitimate;0.0;0.0
1725970927534.0;-0.1429338200833979;0.5243722719602889;;;;;legitimate;1.0;0.0
1725970927535.0;-0.1429338200833979;0.4101338413431655;;;;;legitimate;0.0;1.0
1725970928548.0;-0.5165231429346465;0.7567988661679991;-0.8150791447611344;0.3362408275201581;59.9833;13.0;legitimate;1.0;0.0
1725970928549.0;1.6976172188431164;-0.04074336885845801;-0.8150791447611344;0.3362408275201581;59.9833;13.0;legitimate;0.0;0.0
1725970928549.0;-0.5165231429346465;0.4314016342772049;-0.8150791447611344;0.3362408275201581;59.9833;13.0;legitimate;1.0;0.0
1725970928549.0;-0.5165231429346465;0.4101338413431655;-0.8150791447611344;0.3362408275201581;59.9833;13.0;legitimate;0.0;1.0
1725970929542.0;1.45850616188966;0.023060009943658553;-0.8150791447611344;0.3362408275201581;59.9833;13.0;legitimate;0.0;0.0
1725970929542.0;-0.21977658793900878;0.5243722719602889;-0.8150791447611344;0.3362408275201581;59.9833;13.0;legitimate;1.0;0.0
1725970929543.0;-0.21977658793900878;0.4016267241695504;-0.8150791447611344;0.3362408275201581;59.9833;13.0;legitimate;0.0;1.0
1725970930537.0;-0.39008584996962575;0.6610937979648241;-0.8283101126668545;0.36097600541160313;56.3828;16.0;legitimate;1.0;0.0
1725970930538.0;1.7344867475879464;0.023060009943658553;-0.8283101126668545;0.36097600541160313;56.3828;16.0;legitimate;0.0;0.0
1725970930538.0;-0.39008584996962575;0.3633446968882799;-0.8283101126668545;0.36097600541160313;56.3828;16.0;legitimate;1.0;0.0
1725970930539.0;-0.39008584996962575;0.4016267241695504;-0.8283101126668545;0.36097600541160313;56.3828;16.0;legitimate;0.0;1.0
1725970931557.0;1.5867442264562812;0.023060009943658553;-0.8139921194903648;0.36149189036231627;54.008;16.0;legitimate;0.0;0.0
1725970931557.0;-0.24960585259468515;0.5243722719602889;-0.8139921194903648;0.36149189036231627;54.008;16.0;legitimate;1.0;0.0
1725970931558.0;-0.24960585259468515;0.3761053726487034;-0.8139921194903648;0.36149189036231627;54.008;16.0;legitimate;0.0;1.0
1725970932555.0;-0.3377139795814923;0.5678427058694228;-0.8251805169119889;0.35210479159180325;51.8015;17.0;legitimate;1.0;0.0
1725970932556.0;1.483362861794688;0.023060009943658553;-0.8251805169119889;0.35210479159180325;51.8015;17.0;legitimate;0.0;0.0
1725970932556.0;-0.3377139795814923;0.4696836615584745;-0.8251805169119889;0.35210479159180325;51.8015;17.0;legitimate;1.0;0.0
1725970932556.0;-0.3377139795814923;0.3846124898223194;-0.8251805169119889;0.35210479159180325;51.8015;17.0;legitimate;0.0;1.0
1725970933568.0;-0.44603188635717494;0.6610937979648241;-0.8214698163335724;0.3703117164197922;51.6646;16.0;legitimate;1.0;0.0
1725970933569.0;1.7344867475879464;0.023060009943658553;-0.8214698163335724;0.3703117164197922;51.6646;16.0;legitimate;0.0;0.0
1725970933569.0;-0.44603188635717494;0.40588028275635796;-0.8214698163335724;0.3703117164197922;51.6646;16.0;legitimate;1.0;0.0
1725970933569.0;-0.44603188635717494;0.4377819721574162;-0.8214698163335724;0.3703117164197922;51.6646;16.0;legitimate;0.0;1.0
1725970933570.0;-0.44603188635717494;0.21447014635000825;-0.8214698163335724;0.3703117164197922;51.6646;16.0;legitimate;0.0;1.0
1725970934561.0;1.5537107482786534;0.023060009943658553;-0.8209327851093958;0.36982112388296345;53.2038;16.0;legitimate;0.0;0.0
1725970934561.0;-0.44603188635717494;0.5608313455614983;-0.8209327851093958;0.36982112388296345;53.2038;16.0;legitimate;1.0;0.0
1725970934563.0;-0.44603188635717494;0.41864095851678146;-0.8209327851093958;0.36982112388296345;53.2038;16.0;legitimate;0.0;1.0
1725970935536.0;1.5867442264562812;0.023060009943658553;-0.816007282864058;0.3623843512535613;51.88;16.0;legitimate;0.0;0.0
1725970935536.0;-0.16318718726251014;0.5699461139618004;-0.816007282864058;0.3623843512535613;51.88;16.0;legitimate;1.0;0.0
1725970935536.0;-0.16318718726251014;0.3899294380558288;-0.816007282864058;0.3623843512535613;51.88;16.0;legitimate;0.0;1.0
1725970935537.0;-0.16318718726251014;0.48791319835907965;-0.816007282864058;0.3623843512535613;51.88;16.0;legitimate;0.0;1.0
1725970936550.0;-0.0975344912276865;0.5790608823621025;-0.8146039647179021;0.35569189823438685;50.5396;16.0;legitimate;1.0;0.0
1725970936551.0;1.5867442264562812;0.023060009943658553;-0.8146039647179021;0.35569189823438685;50.5396;16.0;legitimate;0.0;0.0
1725970936551.0;-0.0975344912276865;0.43565519286401244;-0.8146039647179021;0.35569189823438685;50.5396;16.0;legitimate;0.0;1.0
1725970937559.0;-0.24960585259468515;0.5790608823621025;-0.819026879809605;0.3561728555658244;53.1209;16.0;legitimate;1.0;0.0
1725970937560.0;1.3928534658548364;0.023060009943658553;-0.819026879809605;0.3561728555658244;53.1209;16.0;legitimate;0.0;0.0
1725970937560.0;-0.24960585259468515;0.40588028275635796;-0.819026879809605;0.3561728555658244;53.1209;16.0;legitimate;0.0;1.0
1725970937561.0;-0.24960585259468515;0.48791319835907965;-0.819026879809605;0.3561728555658244;53.1209;16.0;legitimate;0.0;1.0
1725970938538.0;1.7434509806957332;0.023060009943658553;-0.8211861157007134;0.35411373189838996;56.2081;16.0;legitimate;0.0;0.0
1725970938538.0;-0.3377139795814923;0.5790608823621025;-0.8211861157007134;0.35411373189838996;56.2081;16.0;legitimate;1.0;0.0
1725970938539.0;-0.3377139795814923;0.4441623100376275;-0.8211861157007134;0.35411373189838996;56.2081;16.0;legitimate;0.0;1.0
1725970939547.0;1.7697709200978007;0.023060009943658553;-0.8222305488376782;0.35589343461161993;52.9766;16.0;legitimate;0.0;0.0
1725970939547.0;-0.42695609916718685;0.5790608823621025;-0.8222305488376782;0.35589343461161993;52.9766;16.0;legitimate;1.0;0.0
1725970939548.0;-0.42695609916718685;0.43565519286401244;-0.8222305488376782;0.35589343461161993;52.9766;16.0;legitimate;0.0;1.0
1725970940551.0;-0.46556155876781047;0.5689333619173226;-0.8211409310034777;0.3706509559402356;54.3481;16.0;legitimate;1.0;0.0
1725970940552.0;1.8360867928716813;0.08686338874577512;-0.8211409310034777;0.3706509559402356;54.3481;16.0;legitimate;0.0;0.0
1725970940552.0;-0.46556155876781047;0.5972904191627076;-0.8211409310034777;0.3706509559402356;54.3481;16.0;legitimate;1.0;0.0
1725970940552.0;-0.46556155876781047;0.43565519286401244;-0.8211409310034777;0.3706509559402356;54.3481;16.0;legitimate;0.0;1.0
1725970941535.0;1.483362861794688;0.023060009943658553;-0.8195965032763087;0.35464728139220136;54.2314;16.0;legitimate;0.0;0.0
1725970941535.0;-0.50607441697425;0.5881756507624055;-0.8195965032763087;0.35464728139220136;54.2314;16.0;legitimate;1.0;0.0
1725970941535.0;-0.50607441697425;0.7567988661679991;-0.8195965032763087;0.35464728139220136;54.2314;16.0;legitimate;0.0;1.0
1725970941536.0;-0.50607441697425;0.3188756752989265;-0.8195965032763087;0.35464728139220136;54.2314;16.0;legitimate;0.0;1.0
1725970942546.0;1.483362861794688;0.023060009943658553;-0.8231616498717406;0.35856198501523207;53.9715;16.0;legitimate;0.0;0.0
1725970942546.0;-0.48556817088649135;0.5881756507624055;-0.8231616498717406;0.35856198501523207;53.9715;16.0;legitimate;1.0;0.0
1725970942547.0;-0.48556817088649135;0.4271480756903965;-0.8231616498717406;0.35856198501523207;53.9715;16.0;legitimate;0.0;1.0
1725970943544.0;-0.408314024521373;0.7089463320664117;-0.8164602409237491;0.3446234561377343;53.5171;16.0;legitimate;1.0;0.0
1725970943545.0;1.1477266285959735;0.023060009943658553;-0.8164602409237491;0.3446234561377343;53.5171;16.0;legitimate;0.0;0.0
1725970943545.0;-0.408314024521373;0.4271480756903965;-0.8164602409237491;0.3446234561377343;53.5171;16.0;legitimate;1.0;0.0
1725970943545.0;-0.408314024521373;0.4696836615584745;-0.8164602409237491;0.3446234561377343;53.5171;16.0;legitimate;0.0;1.0
1725970943546.0;-0.408314024521373;0.17193456048193023;-0.8164602409237491;0.3446234561377343;53.5171;16.0;legitimate;0.0;1.0
1725970944540.0;1.495514738011609;0.023060009943658553;-0.816115429840099;0.3658148858097863;49.8643;16.0;legitimate;0.0;0.0
1725970944540.0;-0.3377139795814923;0.5790608823621025;-0.816115429840099;0.3658148858097863;49.8643;16.0;legitimate;1.0;0.0
1725970944540.0;-0.3377139795814923;0.4016267241695504;-0.816115429840099;0.3658148858097863;49.8643;16.0;legitimate;0.0;1.0
1725970945534.0;-0.5165231429346465;0.5881756507624055;-0.8163517235799999;0.3697906123998191;51.4932;16.0;legitimate;1.0;0.0
1725970945535.0;1.6080501750756568;-0.04074336885845801;-0.8163517235799999;0.3697906123998191;51.4932;16.0;legitimate;0.0;0.0
1725970945535.0;-0.5165231429346465;0.39311960699593446;-0.8163517235799999;0.3697906123998191;51.4932;16.0;legitimate;0.0;1.0
1725970946544.0;1.3579453696706616;-0.04074336885845801;-0.8179635579879458;0.35824562910714697;53.5465;16.0;legitimate;0.0;0.0
1725970946544.0;-0.46556155876781047;0.5881756507624055;-0.8179635579879458;0.35824562910714697;53.5465;16.0;legitimate;1.0;0.0
1725970946544.0;-0.46556155876781047;0.4016267241695504;-0.8179635579879458;0.35824562910714697;53.5465;16.0;legitimate;0.0;1.0
1725970947483.0;-0.46556155876781047;0.8206022449701156;-0.8179635579879458;0.35824562910714697;53.5465;16.0;legitimate;1.0;0.0
1725970947484.0;1.3579453696706616;-0.04074336885845801;-0.8179635579879458;0.35824562910714697;53.5465;16.0;legitimate;0.0;0.0
1725970947484.0;-0.46556155876781047;0.49520501307932147;-0.8179635579879458;0.35824562910714697;53.5465;16.0;legitimate;1.0;0.0
1725970947485.0;-0.46556155876781047;0.41864095851678146;-0.8179635579879458;0.35824562910714697;53.5465;16.0;legitimate;0.0;1.0
1725970948490.0;-0.50607441697425;0.6114689477854006;-0.817167640672619;0.35940747428099745;54.2325;16.0;legitimate;1.0;0.0
1725970948491.0;1.6785414316531284;0.15066676754789168;-0.817167640672619;0.35940747428099745;54.2325;16.0;legitimate;0.0;0.0
1725970948491.0;-0.50607441697425;0.5972904191627076;-0.817167640672619;0.35940747428099745;54.2325;16.0;legitimate;1.0;0.0
1725970948491.0;-0.50607441697425;0.5015853509595328;-0.817167640672619;0.35940747428099745;54.2325;16.0;legitimate;0.0;1.0
1725970948492.0;-0.50607441697425;0.17193456048193023;-0.817167640672619;0.35940747428099745;54.2325;16.0;legitimate;0.0;1.0
1725970949482.0;1.6590113990161273;0.3420769039542414;-0.8204668642272881;0.37747388569804213;58.0433;16.0;legitimate;0.0;0.0
1725970949482.0;-0.3548023979125027;0.6064051875630098;-0.8204668642272881;0.37747388569804213;58.0433;16.0;legitimate;1.0;0.0
1725970949483.0;-0.3548023979125027;0.46117654438485856;-0.8204668642272881;0.37747388569804213;58.0433;16.0;legitimate;0.0;1.0
1725970950476.0;1.201238255204844;0.21447014635000825;-0.8155554359022281;0.3627653433302243;53.2161;16.0;legitimate;0.0;0.0
1725970950476.0;-0.1429338200833979;0.7248971767669408;-0.8155554359022281;0.3627653433302243;53.2161;16.0;legitimate;1.0;0.0
1725970950477.0;-0.1429338200833979;0.27827352515212483;-0.8155554359022281;0.3627653433302243;53.2161;16.0;legitimate;0.0;1.0
1725970951475.0;1.7162592934889302;-0.10454674766057458;-0.8188191042832311;0.3860014438619806;52.7355;16.0;legitimate;0.0;0.0
1725970951475.0;-0.23455523481383486;0.6246347243636149;-0.8188191042832311;0.3860014438619806;52.7355;16.0;legitimate;1.0;0.0
1725970951476.0;-0.23455523481383486;0.4526694272112435;-0.8188191042832311;0.3860014438619806;52.7355;16.0;legitimate;0.0;1.0
1725970952481.0;1.6080501750756568;0.27827352515212483;-0.8208605636694658;0.36977294785672077;53.9977;16.0;legitimate;0.0;0.0
1725970952481.0;-0.39008584996962575;0.642864261164219;-0.8208605636694658;0.36977294785672077;53.9977;16.0;legitimate;1.0;0.0
1725970952482.0;-0.39008584996962575;0.5441209368276108;-0.8208605636694658;0.36977294785672077;53.9977;16.0;legitimate;0.0;1.0
1725970952483.0;-0.39008584996962575;0.21447014635000825;-0.8208605636694658;0.36977294785672077;53.9977;16.0;legitimate;0.0;1.0
1725970953487.0;1.7162592934889302;0.21447014635000825;-0.8225372121894948;0.3628376073703015;53.7123;16.0;legitimate;0.0;0.0
1725970953487.0;-0.32097426037237614;0.6610937979648241;-0.8225372121894948;0.3628376073703015;53.7123;16.0;legitimate;1.0;0.0
1725970953488.0;-0.32097426037237614;0.4866978959057055;-0.8225372121894948;0.3628376073703015;53.7123;16.0;legitimate;0.0;1.0
1725970954469.0;1.3064348005226614;-0.04074336885845801;-0.8174431932474778;0.37755136880737933;48.8821;16.0;legitimate;0.0;0.0
1725970954469.0;-0.50607441697425;0.6954494634736559;-0.8174431932474778;0.37755136880737933;48.8821;16.0;legitimate;1.0;0.0
1725970954469.0;-0.50607441697425;0.27029810280186023;-0.8174431932474778;0.37755136880737933;48.8821;16.0;legitimate;0.0;1.0
1725970955482.0;-0.50607441697425;0.7036293838329022;-0.8112477047519684;0.3665246792676596;50.3742;16.0;legitimate;1.0;0.0
1725970955483.0;1.1659544429213553;-0.10454674766057458;-0.8112477047519684;0.3665246792676596;50.3742;16.0;legitimate;0.0;0.0
1725970955483.0;-0.50607441697425;0.5972904191627076;-0.8112477047519684;0.3665246792676596;50.3742;16.0;legitimate;1.0;0.0
1725970955483.0;-0.50607441697425;0.46117654438485856;-0.8112477047519684;0.3665246792676596;50.3742;16.0;legitimate;0.0;1.0
1725970956480.0;1.45850616188966;0.27827352515212483;-0.8085962519662109;0.38460955816235776;50.2911;16.0;legitimate;0.0;0.0
1725970956480.0;-0.5378287313276565;0.6702085663651263;-0.8085962519662109;0.38460955816235776;50.2911;16.0;legitimate;1.0;0.0
1725970956480.0;-0.5378287313276565;0.4696836615584745;-0.8085962519662109;0.38460955816235776;50.2911;16.0;legitimate;0.0;1.0
1725970957472.0;1.4131068330339487;0.3420769039542414;-0.8161128372766684;0.348223008253443;50.6948;16.0;legitimate;0.0;0.0
1725970957472.0;-0.6660671561206433;0.633749492763917;-0.8161128372766684;0.348223008253443;50.6948;16.0;legitimate;1.0;0.0
1725970957472.0;-0.6660671561206433;0.46117654438485856;-0.8161128372766684;0.348223008253443;50.6948;16.0;legitimate;0.0;1.0
1725970958478.0;-0.27271221258929557;0.6365540368870869;-0.813641382544437;0.3553775496609068;52.3671;16.0;legitimate;1.0;0.0
1725970958479.0;1.3362640651783384;0.40588028275635796;-0.813641382544437;0.3553775496609068;52.3671;16.0;legitimate;0.0;0.0
1725970958479.0;-0.27271221258929557;0.5972904191627076;-0.813641382544437;0.3553775496609068;52.3671;16.0;legitimate;1.0;0.0
1725970958480.0;-0.27271221258929557;0.4441623100376275;-0.813641382544437;0.3553775496609068;52.3671;16.0;legitimate;0.0;1.0
1725970959474.0;1.7344867475879464;0.3420769039542414;-0.8196161326911561;0.3551394797967141;55.2115;16.0;legitimate;0.0;0.0
1725970959474.0;-0.21977658793900878;0.6155199559633128;-0.8196161326911561;0.3551394797967141;55.2115;16.0;legitimate;1.0;0.0
1725970959475.0;-0.21977658793900878;0.4441623100376275;-0.8196161326911561;0.3551394797967141;55.2115;16.0;legitimate;0.0;1.0
1725970960479.0;1.5867442264562812;0.40588028275635796;-0.8192979879877555;0.36978659773060896;51.0764;16.0;legitimate;0.0;0.0
1725970960479.0;-0.32097426037237614;0.6246347243636149;-0.8192979879877555;0.36978659773060896;51.0764;16.0;legitimate;1.0;0.0
1725970960480.0;-0.32097426037237614;0.43565519286401244;-0.8192979879877555;0.36978659773060896;51.0764;16.0;legitimate;0.0;1.0
1725970961480.0;-2.350979872208055;0.3420769039542414;-0.8173320833402979;0.3525058570123775;48.4482;16.0;legitimate;0.0;0.0
1725970961480.0;-0.3045691914568961;0.642864261164219;-0.8173320833402979;0.3525058570123775;48.4482;16.0;legitimate;1.0;0.0
1725970961480.0;-0.3045691914568961;0.4781907787320905;-0.8173320833402979;0.3525058570123775;48.4482;16.0;legitimate;0.0;1.0
1725970962477.0;-0.408314024521373;0.6954494634736559;-0.8175417106999493;0.3624546079590334;50.9027;16.0;legitimate;1.0;0.0
1725970962478.0;-0.408314024521373;0.4696836615584745;-0.8175417106999493;0.3624546079590334;50.9027;16.0;legitimate;0.0;1.0
1725970963488.0;-0.44603188635717494;0.6929954873658825;-0.8182805915934852;0.34923671214556307;55.4238;16.0;legitimate;1.0;0.0
1725970963489.0;-0.44603188635717494;0.7248971767669408;-0.8182805915934852;0.34923671214556307;55.4238;16.0;legitimate;1.0;0.0
1725970963489.0;-0.44603188635717494;0.27827352515212483;-0.8182805915934852;0.34923671214556307;55.4238;16.0;legitimate;0.0;1.0
1725970964475.0;1.639005147123812;-1.827237975317722;-0.8170509752708697;0.37137720954044406;52.3299;16.0;legitimate;0.0;0.0
1725970964475.0;-0.6052821989640805;0.7052653679047511;-0.8170509752708697;0.37137720954044406;52.3299;16.0;legitimate;1.0;0.0
1725970964475.0;-0.6052821989640805;0.4526694272112435;-0.8170509752708697;0.37137720954044406;52.3299;16.0;legitimate;0.0;1.0
1725970965482.0;-0.5378287313276565;0.7727497108685282;-0.8177050422645038;0.35519126902524595;53.2879;16.0;legitimate;1.0;0.0
1725970965483.0;1.639005147123812;-0.04074336885845801;-0.8177050422645038;0.35519126902524595;53.2879;16.0;legitimate;0.0;0.0
1725970965483.0;-0.5378287313276565;0.5760226262286691;-0.8177050422645038;0.35519126902524595;53.2879;16.0;legitimate;1.0;0.0
1725970965483.0;-0.5378287313276565;0.5547548332946296;-0.8177050422645038;0.35519126902524595;53.2879;16.0;legitimate;0.0;1.0
1725970965484.0;-0.5378287313276565;0.21447014635000825;-0.8177050422645038;0.35519126902524595;53.2879;16.0;legitimate;0.0;1.0
1725970966472.0;1.3362640651783384;0.15066676754789168;-0.8209364887706878;0.3778095120161964;52.8893;16.0;legitimate;0.0;0.0
1725970966472.0;-0.44603188635717494;0.6610937979648241;-0.8209364887706878;0.3778095120161964;52.8893;16.0;legitimate;1.0;0.0
1725970966472.0;-0.44603188635717494;0.49520501307932147;-0.8209364887706878;0.3778095120161964;52.8893;16.0;legitimate;0.0;1.0
1725970967484.0;1.4263365065367246;0.15066676754789168;-0.8256782893012076;0.3847914226618875;55.8272;15.0;legitimate;0.0;0.0
1725970967484.0;-0.1429338200833979;0.7461649697009793;-0.8256782893012076;0.3847914226618875;55.8272;15.0;legitimate;1.0;0.0
1725970967485.0;-0.1429338200833979;0.49520501307932147;-0.8256782893012076;0.3847914226618875;55.8272;15.0;legitimate;0.0;1.0
1725970968486.0;-0.3548023979125027;0.8342743975705688;-0.807178119169624;0.3623984025950836;51.4701;15.0;legitimate;1.0;0.0
1725970968487.0;1.8360867928716813;0.15066676754789168;-0.807178119169624;0.3623984025950836;51.4701;15.0;legitimate;0.0;0.0
1725970968487.0;-0.3548023979125027;0.5972904191627076;-0.807178119169624;0.3623984025950836;51.4701;15.0;legitimate;1.0;0.0
1725970968488.0;-0.3548023979125027;0.2862489475023894;-0.807178119169624;0.3623984025950836;51.4701;15.0;legitimate;0.0;1.0
1725970969477.0;1.7697709200978007;0.40588028275635796;-0.8043092613286598;0.35653618309938917;49.2219;15.0;legitimate;0.0;0.0
1725970969477.0;-0.48556817088649135;0.642864261164219;-0.8043092613286598;0.35653618309938917;49.2219;15.0;legitimate;1.0;0.0
1725970969478.0;-0.48556817088649135;0.4696836615584745;-0.8043092613286598;0.35653618309938917;49.2219;15.0;legitimate;0.0;1.0
1725970970482.0;-0.39008584996962575;0.7887005555690573;-0.806112204779271;0.3595202864758181;52.1882;15.0;legitimate;1.0;0.0
1725970970483.0;1.2514714616604505;0.4696836615584745;-0.806112204779271;0.3595202864758181;52.1882;15.0;legitimate;0.0;0.0
1725970970483.0;-0.39008584996962575;0.44841586862443594;-0.806112204779271;0.3595202864758181;52.1882;15.0;legitimate;1.0;0.0
1725970970483.0;-0.39008584996962575;0.4526694272112435;-0.806112204779271;0.3595202864758181;52.1882;15.0;legitimate;0.0;1.0
1725970971475.0;1.5192911190462228;0.4696836615584745;-0.8064299791149634;0.34250170363561383;55.1072;15.0;legitimate;0.0;0.0
1725970971475.0;-0.46556155876781047;0.642864261164219;-0.8064299791149634;0.34250170363561383;55.1072;15.0;legitimate;1.0;0.0
1725970971476.0;-0.46556155876781047;0.4526694272112435;-0.8064299791149634;0.34250170363561383;55.1072;15.0;legitimate;0.0;1.0
1725970972480.0;-0.3377139795814923;0.6071063235938029;-0.8216342589959882;0.37522125499108167;53.0795;15.0;legitimate;1.0;0.0
1725970972481.0;1.5537107482786534;0.4696836615584745;-0.8216342589959882;0.37522125499108167;53.0795;15.0;legitimate;0.0;0.0
1725970972481.0;-0.3377139795814923;0.5972904191627076;-0.8216342589959882;0.37522125499108167;53.0795;15.0;legitimate;1.0;0.0
1725970972481.0;-0.3377139795814923;0.4526694272112435;-0.8216342589959882;0.37522125499108167;53.0795;15.0;legitimate;0.0;1.0
1725970973490.0;1.530925710202152;0.40588028275635796;-0.8227249879333131;0.37172247106398953;50.7465;15.0;legitimate;0.0;0.0
1725970973490.0;-0.42695609916718685;0.6064051875630098;-0.8227249879333131;0.37172247106398953;50.7465;15.0;legitimate;1.0;0.0
1725970973490.0;-0.42695609916718685;0.4856345062590036;-0.8227249879333131;0.37172247106398953;50.7465;15.0;legitimate;0.0;1.0
1725970973491.0;-0.42695609916718685;0.43322458795726515;-0.8227249879333131;0.37172247106398953;50.7465;15.0;legitimate;0.0;1.0
1725970974475.0;1.7162592934889302;0.4696836615584745;-0.8215005567428221;0.3718388964610993;58.2452;16.0;legitimate;0.0;0.0
1725970974475.0;-0.3811219770882045;0.7036293838329022;-0.8215005567428221;0.3718388964610993;58.2452;16.0;legitimate;1.0;0.0
1725970974475.0;-0.3811219770882045;0.4696836615584745;-0.8215005567428221;0.3718388964610993;58.2452;16.0;legitimate;0.0;1.0
1725970975476.0;-0.3811219770882045;0.6169222280248973;-0.8002459719763012;0.3391173377717395;52.3377;15.0;legitimate;1.0;0.0
1725970975477.0;1.6590113990161273;0.40588028275635796;-0.8002459719763012;0.3391173377717395;52.3377;15.0;legitimate;0.0;0.0
1725970975477.0;-0.3811219770882045;0.7248971767669408;-0.8002459719763012;0.3391173377717395;52.3377;15.0;legitimate;1.0;0.0
1725970975477.0;-0.3811219770882045;0.4441623100376275;-0.8002459719763012;0.3391173377717395;52.3377;15.0;legitimate;0.0;1.0
1725970976483.0;1.639005147123812;0.40588028275635796;-0.8006637452300345;0.3370409510281278;52.478;15.0;legitimate;0.0;0.0
1725970976483.0;-0.39008584996962575;0.6155199559633128;-0.8006637452300345;0.3370409510281278;52.478;15.0;legitimate;1.0;0.0
1725970976484.0;-0.39008584996962575;0.43565519286401244;-0.8006637452300345;0.3370409510281278;52.478;15.0;legitimate;0.0;1.0
1725970977481.0;1.639005147123812;0.40588028275635796;-0.8038633402291075;0.3454340177842241;51.1885;15.0;legitimate;0.0;0.0
1725970977481.0;-0.32097426037237614;0.6246347243636149;-0.8038633402291075;0.3454340177842241;51.1885;15.0;legitimate;1.0;0.0
